observation_id,observation_date,observation_time,plant_nickname,phenophase_status,abundance_category,abundance_category_value,raw_abundance_value,category,phenophase_name,scientific_name,common_name,latitude,longitude,site_name,elevation,observation_comments,network,date,year,month,class,code,start_phase,end_phase
27111956,2021-09-16,12:00:00 AM,QUKE 1.4,No,"What percentage of the potential canopy space is full with non-green leaf color? Ignore dead branches in your estimate of potential canopy space.
",,NULL,Leaves,Colored leaves,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111957,2021-09-16,12:00:00 AM,QUKE 1.4,No,,,NULL,Leaves,Falling leaves,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111958,2021-09-16,12:00:00 AM,QUKE 1.4,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111959,2021-09-16,12:00:00 AM,QUKE 1.4,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111960,2021-09-16,12:00:00 AM,PIJE 1.3,No,"How many needle bundles are emerging?
",,NULL,Needles,Emerging needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111961,2021-09-16,12:00:00 AM,PIJE 1.3,Yes,"How many bundles with young needles are present?
","More than 10,000",NULL,Needles,Young needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111962,2021-09-16,12:00:00 AM,PIJE 1.3,Yes,How many fresh pollen cones are present?,"101 to 1,000",NULL,Pollen cones,Pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111963,2021-09-16,12:00:00 AM,PIJE 1.3,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,95% or more,NULL,Pollen cones,Open pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111964,2021-09-16,12:00:00 AM,PIJE 1.3,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111965,2021-09-16,12:00:00 AM,PIJE 1.3,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111966,2021-09-16,12:00:00 AM,PIJE 1.3,Yes,How many seed cones are ripe?,11 to 100,NULL,Seed cones,Ripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111967,2021-09-16,12:00:00 AM,PIJE 1.3,Yes,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,3 to 10,NULL,Seed cones,Recent cone or seed drop,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111968,2021-09-16,12:00:00 AM,PIJE 1.4,No,"How many needle bundles are emerging?
",,NULL,Needles,Emerging needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111969,2021-09-16,12:00:00 AM,PIJE 1.4,Yes,"How many bundles with young needles are present?
","1,001 to 10,000",NULL,Needles,Young needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111970,2021-09-16,12:00:00 AM,PIJE 1.4,Yes,How many fresh pollen cones are present?,"101 to 1,000",NULL,Pollen cones,Pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111971,2021-09-16,12:00:00 AM,PIJE 1.4,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,95% or more,NULL,Pollen cones,Open pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111972,2021-09-16,12:00:00 AM,PIJE 1.4,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111973,2021-09-16,12:00:00 AM,PIJE 1.4,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111974,2021-09-16,12:00:00 AM,PIJE 1.4,Yes,How many seed cones are ripe?,11 to 100,NULL,Seed cones,Ripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111975,2021-09-16,12:00:00 AM,PIJE 1.4,Yes,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,3 to 10,NULL,Seed cones,Recent cone or seed drop,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,PIJE,2021-04-22,2021-09-16
27111976,2021-09-16,12:00:00 AM,QUKE 1.6,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111977,2021-09-16,12:00:00 AM,QUKE 1.6,Yes,"What percentage of the potential canopy space is full with leaves? Ignore dead branches in your estimate of potential canopy space.
",75-94%,NULL,Leaves,Leaves,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111978,2021-09-16,12:00:00 AM,QUKE 1.6,No,What percentage of full size are most leaves?,,NULL,Leaves,Increasing leaf size,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111979,2021-09-16,12:00:00 AM,QUKE 1.6,No,"What percentage of the potential canopy space is full with non-green leaf color? Ignore dead branches in your estimate of potential canopy space.
",,NULL,Leaves,Colored leaves,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111980,2021-09-16,12:00:00 AM,QUKE 1.6,No,,,NULL,Leaves,Falling leaves,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111981,2021-09-16,12:00:00 AM,QUKE 1.6,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111982,2021-09-16,12:00:00 AM,QUKE 1.6,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111983,2021-09-16,12:00:00 AM,QUKE 1.6,No,How much pollen is released?,,NULL,Flowers,Pollen release,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111984,2021-09-16,12:00:00 AM,QUKE 1.6,Yes,How many fruits are present?,11 to 100,NULL,Fruits,Fruits,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111985,2021-09-16,12:00:00 AM,QUKE 1.6,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,50-74%,NULL,Fruits,Ripe fruits,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111986,2021-09-16,12:00:00 AM,QUKE 1.6,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Quercus kelloggii,California black oak,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,QUKE,2021-04-22,2021-09-16
27111987,2021-09-16,12:00:00 AM,CECO 1.1,?,How many young leaves are present?,,NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27111988,2021-09-16,12:00:00 AM,CECO 1.1,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27111989,2021-09-16,12:00:00 AM,CECO 1.1,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27111990,2021-09-16,12:00:00 AM,CECO 1.1,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27111991,2021-09-16,12:00:00 AM,CECO 1.1,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27111992,2021-09-16,12:00:00 AM,CECO 1.1,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27111993,2021-09-16,12:00:00 AM,ABCO 1.1,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27111994,2021-09-16,12:00:00 AM,ABCO 1.1,Yes,How many young needles are present?,"1,001 to 10,000",NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27111995,2021-09-16,12:00:00 AM,ABCO 1.1,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27111996,2021-09-16,12:00:00 AM,ABCO 1.1,?,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27111997,2021-09-16,12:00:00 AM,ABCO 1.1,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27111998,2021-09-16,12:00:00 AM,ABCO 1.1,Yes,How many seed cones are unripe?,3 to 10,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27111999,2021-09-16,12:00:00 AM,ABCO 1.1,Yes,How many seed cones are ripe?,3 to 10,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112000,2021-09-16,12:00:00 AM,ABCO 1.1,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112001,2021-09-16,12:00:00 AM,CADE 1.1,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112002,2021-09-16,12:00:00 AM,CADE 1.1,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,95% or more,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112003,2021-09-16,12:00:00 AM,CADE 1.1,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112004,2021-09-16,12:00:00 AM,CADE 1.1,Yes,How many seed cones are unripe?,"101 to 1,000",NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112005,2021-09-16,12:00:00 AM,CADE 1.1,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112006,2021-09-16,12:00:00 AM,CADE 1.1,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112007,2021-09-16,12:00:00 AM,ARPA 1.1,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"All fruit ripe, some drying",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112008,2021-09-16,12:00:00 AM,ARPA 1.1,Yes,How many young leaves are present?,"101 to 1,000",NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"All fruit ripe, some drying",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112009,2021-09-16,12:00:00 AM,ARPA 1.1,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"All fruit ripe, some drying",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112010,2021-09-16,12:00:00 AM,ARPA 1.1,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"All fruit ripe, some drying",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112011,2021-09-16,12:00:00 AM,ARPA 1.1,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"All fruit ripe, some drying",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112012,2021-09-16,12:00:00 AM,ARPA 1.1,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"All fruit ripe, some drying",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112013,2021-09-16,12:00:00 AM,ARPA 1.1,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,"All fruit ripe, some drying",NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112014,2021-09-16,12:00:00 AM,CADE 1.2,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112015,2021-09-16,12:00:00 AM,CADE 1.2,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,95% or more,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112016,2021-09-16,12:00:00 AM,CADE 1.2,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112017,2021-09-16,12:00:00 AM,CADE 1.2,Yes,How many seed cones are unripe?,"1,001 to 10,000",NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112018,2021-09-16,12:00:00 AM,CADE 1.2,Yes,How many seed cones are ripe?,"101 to 1,000",NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112019,2021-09-16,12:00:00 AM,CADE 1.2,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,CADE,2021-04-22,2021-09-16
27112020,2021-09-16,12:00:00 AM,CECO 1.2,Yes,How many young leaves are present?,,NULL,Leaves,Young leaves,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112021,2021-09-16,12:00:00 AM,CECO 1.2,No,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",,NULL,Flowers,Flowers or flower buds,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112022,2021-09-16,12:00:00 AM,CECO 1.2,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112023,2021-09-16,12:00:00 AM,CECO 1.2,Yes,How many fruits are present?,"1,001 to 10,000",NULL,Fruits,Fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112024,2021-09-16,12:00:00 AM,CECO 1.2,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112025,2021-09-16,12:00:00 AM,CECO 1.2,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Ceanothus cordulatus,whitethorn ceanothus,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,CECO,2021-04-22,2021-09-16
27112026,2021-09-16,12:00:00 AM,ABCO 1.2,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112027,2021-09-16,12:00:00 AM,ABCO 1.2,Yes,How many young needles are present?,"1,001 to 10,000",NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112028,2021-09-16,12:00:00 AM,ABCO 1.2,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112029,2021-09-16,12:00:00 AM,ABCO 1.2,?,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112030,2021-09-16,12:00:00 AM,ABCO 1.2,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112031,2021-09-16,12:00:00 AM,ABCO 1.2,Yes,How many seed cones are unripe?,11 to 100,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112032,2021-09-16,12:00:00 AM,ABCO 1.2,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112033,2021-09-16,12:00:00 AM,ABCO 1.2,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Gymnosperm,ABCO,2021-04-22,2021-09-16
27112034,2021-09-16,12:00:00 AM,ARPA 1.2,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112035,2021-09-16,12:00:00 AM,ARPA 1.2,Yes,How many young leaves are present?,,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112036,2021-09-16,12:00:00 AM,ARPA 1.2,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.","101 to 1,000",NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112037,2021-09-16,12:00:00 AM,ARPA 1.2,No,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112038,2021-09-16,12:00:00 AM,ARPA 1.2,Yes,How many fruits are present?,11 to 100,NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112039,2021-09-16,12:00:00 AM,ARPA 1.2,Yes,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,95% or more,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112040,2021-09-16,12:00:00 AM,ARPA 1.2,Yes,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
27112041,2021-09-16,12:00:00 AM,ARPA 1.3,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-09-16,2021,9,Angiosperm,ARPA,2021-04-22,2021-09-16
