observation_id,update_datetime,site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,observation_date,day_of_year,phenophase_status,intensity_category_id,intensity_value,abundance_value
27507292,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,501,Open flowers,2021-07-28,209,0,50,-9999,-9999
27507320,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,501,Open flowers,2021-08-04,216,0,50,-9999,-9999
27507327,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,501,Open flowers,2021-08-11,223,0,50,-9999,-9999
27507348,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,501,Open flowers,2021-08-18,230,0,50,-9999,-9999
27507369,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,501,Open flowers,2021-08-25,237,0,50,-9999,-9999
27507390,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,501,Open flowers,2021-09-01,244,0,50,-9999,-9999
27506269,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-04-28,118,0,59,-9999,-9999
27506290,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-05-05,125,0,59,-9999,-9999
27506311,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-05-12,132,0,59,-9999,-9999
27506332,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-05-19,139,0,59,-9999,-9999
27506372,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-05-20,140,0,59,-9999,-9999
27506393,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-05-26,146,0,59,-9999,-9999
27506513,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-06-02,153,0,59,-9999,-9999
27506533,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-06-09,160,0,59,-9999,-9999
27506576,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-06-16,167,0,59,-9999,-9999
27506597,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-06-23,174,0,59,-9999,-9999
27506618,2021-10-25 16:03:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-06-30,181,0,59,-9999,-9999
27506632,2021-10-25 16:03:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-07-07,188,0,59,-9999,-9999
27507253,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-07-14,195,0,59,-9999,-9999
27507274,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-07-21,202,0,59,-9999,-9999
27507295,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-07-28,209,0,59,-9999,-9999
27507323,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-08-04,216,-1,59,-9999,-9999
27507330,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-08-11,223,0,59,-9999,-9999
27507351,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-08-18,230,0,59,-9999,-9999
27507372,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-08-25,237,0,59,-9999,-9999
27507393,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,504,Recent fruit or seed drop,2021-09-01,244,0,59,-9999,-9999
27506267,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-04-28,118,0,56,-9999,-9999
27506288,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-05-05,125,0,56,-9999,-9999
27506309,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-05-12,132,0,56,-9999,-9999
27506330,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-05-19,139,0,56,-9999,-9999
27506370,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-05-20,140,0,56,-9999,-9999
27506391,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-05-26,146,0,56,-9999,-9999
27506511,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-06-02,153,0,56,-9999,-9999
27506531,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-06-09,160,0,56,-9999,-9999
27506574,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-06-16,167,1,56,11 to 100,-9999
27506595,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-06-23,174,1,56,"101 to 1,000",-9999
27506616,2021-10-25 16:03:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-06-30,181,1,56,11 to 100,-9999
27506630,2021-10-25 16:03:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-07-07,188,0,56,-9999,-9999
27507251,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-07-14,195,1,56,11 to 100,-9999
27507272,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-07-21,202,0,56,-9999,-9999
27507293,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-07-28,209,1,56,11 to 100,-9999
27507321,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-08-04,216,1,56,Less than 3,-9999
27507328,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-08-11,223,1,56,Less than 3,-9999
27507349,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-08-18,230,0,56,-9999,-9999
27507370,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-08-25,237,0,56,-9999,-9999
27507391,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30525,516,Fruits,2021-09-01,244,0,56,-9999,-9999
27506270,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-04-28,118,0,39,-9999,-9999
27506291,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-05-05,125,0,39,-9999,-9999
27506312,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-05-12,132,0,39,-9999,-9999
27506333,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-05-19,139,0,39,-9999,-9999
27506373,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-05-20,140,0,39,-9999,-9999
27506394,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-05-26,146,0,39,-9999,-9999
27506514,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-06-02,153,0,39,-9999,-9999
27506534,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-06-09,160,1,39,"101 to 1,000",-9999
27506577,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-06-16,167,1,39,"101 to 1,000",-9999
27506598,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-06-23,174,1,39,"101 to 1,000",-9999
27507240,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-07-07,188,1,39,11 to 100,-9999
27507254,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-07-14,195,0,39,-9999,-9999
27507275,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-07-21,202,0,39,-9999,-9999
27507296,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-07-28,209,0,39,-9999,-9999
27507303,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-08-04,216,0,39,-9999,-9999
27507331,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-08-11,223,0,39,-9999,-9999
27507352,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-08-18,230,0,39,-9999,-9999
27507373,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-08-25,237,0,39,-9999,-9999
27507394,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,371,Breaking leaf buds,2021-09-01,244,0,39,-9999,-9999
27506275,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-04-28,118,0,58,-9999,-9999
27506296,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-05-05,125,0,58,-9999,-9999
27506317,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-05-12,132,0,58,-9999,-9999
27506338,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-05-19,139,0,58,-9999,-9999
27506378,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-05-20,140,0,58,-9999,-9999
27506399,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-05-26,146,0,58,-9999,-9999
27506519,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-06-02,153,0,58,-9999,-9999
27506539,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-06-09,160,0,58,-9999,-9999
27506582,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-06-16,167,0,58,-9999,-9999
27506603,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-06-23,174,0,58,-9999,-9999
27507245,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-07-07,188,0,58,-9999,-9999
27507259,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-07-14,195,0,58,-9999,-9999
27507280,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-07-21,202,0,58,-9999,-9999
27507301,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-07-28,209,0,58,-9999,-9999
27507308,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-08-04,216,0,58,-9999,-9999
27507336,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-08-11,223,0,58,-9999,-9999
27507357,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-08-18,230,0,58,-9999,-9999
27507378,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-08-25,237,0,58,-9999,-9999
27507399,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,390,Ripe fruits,2021-09-01,244,0,58,-9999,-9999
27506271,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-04-28,118,0,43,-9999,-9999
27506292,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-05-05,125,0,43,-9999,-9999
27506313,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-05-12,132,0,43,-9999,-9999
27506334,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-05-19,139,0,43,-9999,-9999
27506374,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-05-20,140,0,43,-9999,-9999
27506395,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-05-26,146,0,43,-9999,-9999
27506515,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-06-02,153,0,43,-9999,-9999
27506535,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-06-09,160,0,43,-9999,-9999
27506578,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-06-16,167,0,43,-9999,-9999
27506599,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-06-23,174,1,43,11 to 100,-9999
27507241,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-07-07,188,1,43,"101 to 1,000",-9999
27507255,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-07-14,195,1,43,"101 to 1,000",-9999
27507276,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-07-21,202,1,43,-9999,-9999
27507297,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-07-28,209,0,43,-9999,-9999
27507304,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-08-04,216,0,43,-9999,-9999
27507332,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-08-11,223,0,43,-9999,-9999
27507353,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-08-18,230,0,43,-9999,-9999
27507374,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-08-25,237,0,43,-9999,-9999
27507395,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,484,Young leaves (tree/shrub),2021-09-01,244,0,43,-9999,-9999
27506272,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-04-28,118,1,48,"101 to 1,000",-9999
27506293,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-05-05,125,1,48,"1,001 to 10,000",-9999
27506314,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-05-12,132,1,48,"1,001 to 10,000",-9999
27506335,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-05-19,139,1,48,"1,001 to 10,000",-9999
27506375,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-05-20,140,1,48,"101 to 1,000",-9999
27506396,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-05-26,146,1,48,"101 to 1,000",-9999
27506516,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-06-02,153,1,48,11 to 100,-9999
27506536,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-06-09,160,1,48,"101 to 1,000",-9999
27506579,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-06-16,167,0,48,-9999,-9999
27506600,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-06-23,174,0,48,-9999,-9999
27507242,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-07-07,188,0,48,-9999,-9999
27507256,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-07-14,195,0,48,-9999,-9999
27507277,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-07-21,202,0,48,-9999,-9999
27507298,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-07-28,209,0,48,-9999,-9999
27507305,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-08-04,216,0,48,-9999,-9999
27507333,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-08-11,223,0,48,-9999,-9999
27507354,2021-10-25 16:10:02,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-08-18,230,0,48,-9999,-9999
27507375,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-08-25,237,0,48,-9999,-9999
27507396,2021-10-25 16:10:24,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,500,Flowers or flower buds,2021-09-01,244,0,48,-9999,-9999
27506273,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-04-28,118,0,50,-9999,-9999
27506294,2021-10-25 15:39:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-05-05,125,1,50,Less than 5%,-9999
27506315,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-05-12,132,1,50,Less than 5%,-9999
27506336,2021-10-25 15:42:44,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-05-19,139,1,50,Less than 5%,-9999
27506376,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-05-20,140,1,50,5-24%,-9999
27506397,2021-10-25 15:46:39,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-05-26,146,1,50,75-94%,-9999
27506517,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-06-02,153,-1,50,-9999,-9999
27506537,2021-10-25 15:54:00,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-06-09,160,1,50,Less than 5%,-9999
27506580,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-06-16,167,0,50,-9999,-9999
27506601,2021-10-25 15:56:11,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-06-23,174,0,50,-9999,-9999
27507243,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-07-07,188,0,50,-9999,-9999
27507257,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-07-14,195,0,50,-9999,-9999
27507278,2021-10-25 16:05:57,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-07-21,202,0,50,-9999,-9999
27507299,2021-10-25 16:08:09,8986,37.632561,-118.996964,2490,CA,761,Arctostaphylos,patula,greenleaf manzanita,Plantae,30526,501,Open flowers,2021-07-28,209,0,50,-9999,-9999
