individual,spp,year_month,month,timing,dry_wt,model,rwc,lfm,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample,location,pos_mpa,water_potential,lfm_tlp,sd_lfm,tlp,sd_tlp,rwc_tlp,sd_rwc,po,sd_po,e,sd_e,swc_sat,rwc_new
2020_September_PIJE_2.1,PIJE,2020_September,9,fall,7.9053,HP,58.92804181,114.8929756,-0.361,-3.897,1.148929756,1.949716503,8.6675,2,2.1,czo,3.897,-3.897,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,2.0163790719521226,56.9798492744563
2020_September_PIJE_2.1,PIJE,2020_September,9,fall,7.8087,HP,100,194.9716503,-0.361,-0.361,1.949716503,1.949716503,9.1154,2,2.1,czo,0.361,-0.361,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,2.0163790719521226,96.69394659568728
2020_September_PIJE_2.1,PIJE,2020_September,9,fall,7.6265,HP,74.66242932,145.5705706,-0.361,-3.991,1.455705706,1.949716503,8.2082,2,2.1,czo,3.991,-3.991,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,2.0163790719521226,72.19404953408308
2020_September_PIJE_2.1,PIJE,2020_September,9,fall,7.7355,HP,81.3789125,158.6658087,-0.361,-2.919,1.586658087,1.949716503,8.4752,2,2.1,czo,2.919,-2.919,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,2.0163790719521226,78.6884821941692
2020_September_PIJE_2.1,PIJE,2020_September,9,fall,8.4227,HP,81.29657043,158.505265,-0.361,-2.792,1.58505265,1.949716503,10.2742,2,2.1,czo,2.792,-2.792,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,2.0163790719521226,78.60886239339206
2020_September_PIJE_2.1,PIJE,2020_September,9,fall,8.8825,HP,82.86846095,161.5700059,-0.361,-2.228,1.615700059,1.949716503,11.6405,2,2.1,czo,2.228,-2.228,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,2.0163790719521226,80.12878537941717
2020_September_PIJE_2.1,PIJE,2020_September,9,fall,8.348,HP,98.06059994,191.19037,-0.361,-0.493,1.9119037,1.949716503,10.4922,2,2.1,czo,0.493,-0.493,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,2.0163790719521226,94.81866413883296
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.1333,HP,64.37281448,116.4030728,-0.982,-4.986,1.164030728,1.808264463,9.1637,2,2.2,czo,4.986,-4.986,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,80.21541239245892
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.2333,HP,93.14045874,168.4225816,-0.982,-1.134,1.684225816,1.808264463,9.9726,2,2.2,czo,1.134,-1.134,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,116.06297423487402
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,7.9526,HP,83.84523,151.6143498,-0.982,-2.294,1.516143498,1.808264463,8.9669,2,2.2,czo,2.294,-2.294,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,104.48012497674821
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.4254,HP,100,180.8264463,-0.982,-1.42,1.808264463,1.808264463,10.6134,2,2.2,czo,1.42,-1.42,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,124.61069637173124
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.1306,HP,72.50243701,131.1035803,-0.982,-3.196,1.311035803,1.808264463,8.7063,2,2.2,czo,3.196,-3.196,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,90.34579162666532
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,9.1551,HP,79.65070433,144.0295381,-0.982,-3.999,1.440295381,1.808264463,11.9052,2,2.2,czo,3.999,-3.999,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,99.25329733552253
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,7.7074,HP,79.56735082,143.8788129,-0.982,-4.04,1.438788129,1.808264463,8.4055,2,2.2,czo,4.04,-4.04,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,99.1494299393696
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.026,HP,66.39901511,120.0669794,-0.982,-4.132,1.200669794,1.808264463,9.9068,2,2.2,czo,4.132,-4.132,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,82.74027511143048
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.4377,HP,92.38036394,167.0481292,-0.982,-1.18,1.670481292,1.808264463,10.4959,2,2.2,czo,1.18,-1.18,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,115.11581482208742
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.6291,HP,82.14578317,148.5413005,-0.982,-2.793,1.485413005,1.808264463,10.7421,2,2.2,czo,2.793,-2.793,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,102.36243245392802
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.8251,HP,67.66364025,122.3537561,-0.982,-3.118,1.223537561,1.808264463,10.7682,2,2.2,czo,3.118,-3.118,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,84.31613330509808
2020_September_PIJE_2.2,PIJE,2020_September,9,fall,8.7279,HP,95.17264091,172.0973044,-0.982,-0.982,1.720973044,1.808264463,11.3455,2,2.2,czo,0.982,-0.982,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.4511310149537184,118.59529058820976
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,8.1749,HP,63.48012969,113.620477,-0.331,-3.747,1.13620477,1.78985893,9.2802,2,2.3,czo,3.747,-3.747,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,64.79338890715131
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,8.0574,HP,86.67544648,155.1368219,-0.331,-2.839,1.551368219,1.78985893,9.35,2,2.3,czo,2.839,-2.839,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,88.46856394720265
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,8.7369,HP,100,178.985893,-0.331,-1.221,1.78985893,1.78985893,11.4267,2,2.3,czo,1.221,-1.221,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,102.06877211088255
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,8.2752,HP,87.68183585,156.9381169,-0.331,-2.89,1.569381169,1.78985893,9.9287,2,2.3,czo,2.89,-2.89,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,89.49577321927345
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,8.5641,HP,72.67113571,130.0710812,-0.331,-5.499,1.300710812,1.78985893,10.3025,2,2.3,czo,5.499,-5.499,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,74.17453589607142
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,8.3604,HP,89.41510564,160.0404253,-0.331,-0.331,1.600404253,1.78985893,10.1815,2,2.3,czo,0.331,-0.331,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,91.26490040460574
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,7.6728,HP,74.7077799,133.716387,-0.331,-2.032,1.33716387,1.78985893,8.2546,2,2.3,czo,2.032,-2.032,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,76.25331361837313
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,8.1306,HP,76.60118871,137.1053217,-0.331,-2.687,1.371053217,1.78985893,8.6447,2,2.3,czo,2.687,-2.687,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,78.18589276075818
2020_September_PIJE_2.3,PIJE,2020_September,9,fall,7.6256,HP,79.01931646,141.4334292,-0.331,-3.521,1.414334292,1.78985893,8.1663,2,2.3,czo,3.521,-3.521,125.204894115,18.3138017751533,-2.291625232875,0.3231559616478178,87.04895514277777,8.09388496074192,-1.0762817509861111,0.4266487806084187,11.973465629194443,6.424818726129727,1.7535813285336523,80.65404603632891
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,8.1529,HP,15.62821847,22.30836427,-0.129,-8.9,0.223083643,1.427441286,8.3572,1,1.1,czo,8.9,-8.9,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,15.358703442976607
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.8316,HP,58.62538902,83.6843007,-0.129,-4.464,0.836843007,1.427441286,8.4014,1,1.1,czo,4.464,-4.464,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,57.61437010799486
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,6.6673,HP,73.95587127,105.567664,-0.129,-3.36,1.05567664,1.427441286,7.2001,1,1.1,czo,3.36,-3.36,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,72.6804718956377
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.7029,HP,92.63514373,132.2312287,-0.129,-0.837,1.322312287,1.427441286,8.3228,1,1.1,czo,0.837,-0.837,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,91.03761262782125
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.7786,HP,13.80687653,19.70850558,-0.129,-10,0.197085056,1.427441286,7.88805,1,1.1,czo,10,-10,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,13.568771279866706
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.1569,HP,83.33000794,118.9486937,-0.129,-1.986,1.189486937,1.427441286,8.2906,1,1.1,czo,1.986,-1.986,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,81.8929477257891
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.0325,HP,92.0169506,131.3487943,-0.129,-1.088,1.313487943,1.427441286,8.1709,1,1.1,czo,1.088,-1.088,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,90.43008048986523
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.544,HP,61.50072534,87.78867447,-0.129,-4.76,0.877886745,1.427441286,7.8215,1,1.1,czo,4.76,-4.76,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,60.44012008973255
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,6.7483,HP,67.29122729,96.05427602,-0.129,-3.968,0.96054276,1.427441286,7.2863,1,1.1,czo,3.968,-3.968,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,66.13076242052517
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.6533,HP,60.12438003,85.82402235,-0.129,-5.282,0.858240224,1.427441286,8.022,1,1.1,czo,5.282,-5.282,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,59.08751043324953
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.6146,HP,100,142.7441286,-0.129,-0.129,1.427441286,1.427441286,8.192,1,1.1,czo,0.129,-0.129,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,98.27545892253139
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,6.8417,HP,70.3075699,100.359928,-0.129,-4.02,1.00359928,1.427441286,7.5109,1,1.1,czo,4.02,-4.02,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,69.09508698091703
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.8923,HP,13.39085475,19.11465893,-0.129,-10,0.191146589,1.427441286,8.024,1,1.1,czo,10,-10,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,13.159923942014585
2020_September_QUKE_1.1,QUKE,2020_September,9,fall,7.6271,HP,74.2752297,106.0235294,-0.129,-2.638,1.060235294,1.427441286,8.0777,1,1.1,czo,2.638,-2.638,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.452490073971798,72.99432285281047
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,6.6991,HP,46.70950558,96.25794732,-0.46,-1.95,0.962579473,2.060778553,7.229,1,1.2,czo,1.95,-1.95,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,59.73134242252755
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,7.8314,HP,42.88497977,88.37644656,-0.46,-3.872,0.883764466,2.060778553,8.3507,1,1.2,czo,3.872,-3.872,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,54.84060217385105
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,7.7863,HP,100,206.0778553,-0.46,-0.539,2.060778553,2.060778553,8.9086,1,1.2,czo,0.539,-0.539,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,127.87834444735122
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,8.0597,HP,17.54958856,36.16581571,-0.46,-6.8,0.361658157,2.060778553,8.3572,1,1.2,czo,6.8,-6.8,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,22.44212329641817
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,7.9828,HP,59.42378623,122.4592642,-0.46,-0.49,1.224592642,2.060778553,8.7118,1,1.2,czo,0.49,-0.49,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,75.99015403833536
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,7.8301,HP,8.846255729,18.23017408,-0.46,-10,0.182301741,2.060778553,7.9432,1,1.2,czo,10,-10,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,11.312445383815001
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,6.7662,HP,61.92032449,127.6040767,-0.46,-0.681,1.276040767,2.060778553,7.5049,1,1.2,czo,0.681,-0.681,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,79.1826858318863
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,6.8376,HP,51.94630444,107.0498301,-0.46,-0.867,1.070498301,2.060778553,7.5938,1,1.2,czo,0.867,-0.867,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,66.42807412096658
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,7.8928,HP,12.36749394,25.48666627,-0.46,-9.5,0.254866663,2.060778553,8.1544,1,1.2,czo,9.5,-9.5,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,15.815346521252827
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,6.6666,HP,44.16557878,91.01547754,-0.46,-3.71,0.910154775,2.060778553,7.1488,1,1.2,czo,3.71,-3.71,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,56.47821094043163
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,7.904,HP,47.39017573,97.66065777,-0.46,-2.961,0.976606578,2.060778553,8.6137,1,1.2,czo,2.961,-2.961,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,60.60177217451515
2020_September_QUKE_1.2,QUKE,2020_September,9,fall,6.59,HP,62.80716087,129.4316501,-0.46,-0.46,1.294316501,2.060778553,7.2026,1,1.2,czo,0.46,-0.46,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.6115148830757993,80.31675751759846
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,6.7598,HP,62.37654244,88.32358982,-0.185,-4.84,0.883235898,1.415974441,7.3188,1,1.3,czo,4.84,-4.84,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,65.72753728177264
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,7.6508,HP,77.33502077,109.5044128,-0.185,-1.174,1.095044128,1.415974441,8.1347,1,1.3,czo,1.174,-1.174,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,81.48961552772644
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,7.7623,HP,90.65008893,128.358209,-0.185,-0.472,1.28358209,1.415974441,8.4503,1,1.3,czo,0.472,-0.472,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,95.51999626116945
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,6.4972,HP,60.38821975,85.5081757,-0.185,-3.898,0.855081757,1.415974441,6.7639,1,1.3,czo,3.898,-3.898,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,63.632397855936276
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,6.7714,HP,100,141.5974441,-0.185,-0.502,1.415974441,1.415974441,7.6578,1,1.3,czo,0.502,-0.502,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,105.37220358865515
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,6.84,HP,67.53007383,95.62085854,-0.185,-3.19,0.95620858500000006,1.415974441,7.5038,1,1.3,czo,3.19,-3.19,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,71.1579268483702
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,7.926,HP,24.38341088,34.52628659,-0.185,-7.82,0.345262866,1.415974441,8.1749,1,1.3,czo,7.82,-7.82,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,25.693337361415384
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,6.9316,HP,73.7139749,104.3771044,-0.185,-1.85,1.043771044,1.415974441,7.7376,1,1.3,czo,1.85,-1.85,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,77.67403970274853
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,7.3839,HP,76.07788932,107.7243468,-0.185,-2.84,1.077243468,1.415974441,7.6684,1,1.3,czo,2.84,-2.84,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,80.16494841847569
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,7.9142,HP,17.99938299,25.48666627,-0.185,-9.5,0.254866663,1.415974441,8.132,1,1.3,czo,9.5,-9.5,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,18.966346513028032
2020_September_QUKE_1.3,QUKE,2020_September,9,fall,7.8217,HP,92.17896307,130.5230557,-0.185,-0.185,1.305230557,1.415974441,8.5803,1,1.3,czo,0.185,-0.185,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.343783647656819,97.13100462830867
2020_September_QUKE_1.4,QUKE,2020_September,9,fall,6.6049,HP,93.70153337,127.7997365,-0.107,-0.107,1.277997365,1.363902296,7.1869,1,1.4,czo,0.107,-0.107,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.337498490400875,95.55131270592751
2020_September_QUKE_1.4,QUKE,2020_September,9,fall,7.6868,HP,69.93483383,95.38428043,-0.107,-4.049,0.953842804,1.363902296,8.1249,1,1.4,czo,4.049,-4.049,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.337498490400875,71.3154303235224
2020_September_QUKE_1.4,QUKE,2020_September,9,fall,7.8321,HP,100,136.3902296,-0.107,-0.294,1.363902296,1.363902296,8.7646,1,1.4,czo,0.294,-0.294,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.337498490400875,101.97411853460943
2020_September_QUKE_1.4,QUKE,2020_September,9,fall,7.7307,HP,88.01269046,120.0407106,-0.107,-1.63,1.200407106,1.363902296,8.3794,1,1.4,czo,1.63,-1.63,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.337498490400875,89.75016529852036
2020_September_QUKE_1.4,QUKE,2020_September,9,fall,7.9238,HP,70.96488467,96.78916913,-0.107,-3.33,0.967891691,1.363902296,8.6243,1,1.4,czo,3.33,-3.33,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.337498490400875,72.36581558382944
2020_September_QUKE_1.4,QUKE,2020_September,9,fall,7.6568,HP,93.87356556,128.0343716,-0.107,-1.321,1.280343716,1.363902296,8.2528,1,1.4,czo,1.321,-1.321,108.12822760333333,7.111952521633409,-2.86619902925,0.37436546013799,82.75387298999999,2.4693645082598032,-1.9786033723333334,0.36309414980778915,10.710041417083334,3.788756160913934,1.337498490400875,95.72674101607811
